id_anuncio,titulo_anuncio,provincia,municipio,tamano_m2,habitaciones,banos,planta,tiene_ascensor,tiene_terraza,tiene_trastero,calefaccion,estado,url_foto,precio_actual,precio_anterior,bajada_precio
110694,Piso en venta en El Bercial,Madrid,Móstoles,74,2,2,1,True,True,False,Central,A reformar,https://img-portal-inmo.com/fotos/6503.jpg,156319,167057,10738
110695,Piso en venta en Loranca,Madrid,Alcorcón,108,3,1,1,False,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4799.jpg,238313,253277,14964
110696,Piso en venta en La Fortuna,Madrid,Fuenlabrada,53,4,1,2,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3639.jpg,154509,171992,17483
110697,Piso en venta en Sur,Madrid,Pinto,101,1,2,6,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9742.jpg,268253,301421,33168
110698,Piso en venta en Centro,Madrid,Parla,151,4,1,Bajo,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1825.jpg,291676,303149,11473
110699,Piso en venta en Sur,Madrid,Leganés,139,2,1,2,True,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/7717.jpg,289215,291266,2051
110700,Piso en venta en La Fortuna,Madrid,Alcorcón,119,5,2,2,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3011.jpg,280226,286205,5979
110701,Piso en venta en El Bercial,Madrid,Parla,49,3,2,Ático,False,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/8406.jpg,87745,99067,11322
110702,Piso en venta en La Fortuna,Madrid,Alcorcón,139,3,2,Ático,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/3384.jpg,321956,342083,20127
110703,Piso en venta en El Bercial,Madrid,Móstoles,48,2,2,1,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7644.jpg,128513,132832,4319
110704,Piso en venta en El Bercial,Madrid,Leganés,52,1,2,Bajo,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4108.jpg,116831,134124,17293
110705,Piso en venta en Norte,Madrid,Pinto,177,4,1,6,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9207.jpg,411025,424482,13457
110706,Piso en venta en Centro,Madrid,Móstoles,84,2,3,Ático,False,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/2394.jpg,177945,199387,21442
110707,Piso en venta en La Fortuna,Madrid,Parla,63,4,2,Bajo,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8325.jpg,135779,156140,20361
110708,Piso en venta en El Bercial,Madrid,Pinto,126,1,3,3,False,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9386.jpg,275556,281368,5812
110709,Piso en venta en La Fortuna,Madrid,Getafe,169,5,1,5,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8260.jpg,368315,405898,37583
110710,Piso en venta en La Fortuna,Madrid,Alcorcón,48,4,2,2,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7623.jpg,135939,152946,17007
110711,Piso en venta en El Bercial,Madrid,Getafe,172,1,3,5,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2303.jpg,384516,437619,53103
110712,Piso en venta en Loranca,Madrid,Parla,151,2,3,5,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6234.jpg,371119,387571,16452
110713,Piso en venta en Sur,Madrid,Móstoles,137,5,3,Ático,True,True,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/1868.jpg,294725,298212,3487
110714,Piso en venta en Centro,Madrid,Pinto,75,5,3,Bajo,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4998.jpg,181009,182051,1042
110715,Piso en venta en Centro,Madrid,Pinto,102,5,3,6,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8136.jpg,228520,240785,12265
110716,Piso en venta en Loranca,Madrid,Pinto,72,3,2,4,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3957.jpg,168941,172803,3862
110717,Piso en venta en Norte,Madrid,Fuenlabrada,134,1,2,5,True,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/6562.jpg,288743,304488,15745
110718,Piso en venta en Loranca,Madrid,Alcorcón,93,4,2,2,True,False,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/3984.jpg,213269,241987,28718
110719,Piso en venta en Norte,Madrid,Fuenlabrada,155,2,3,5,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7222.jpg,354762,367140,12378
110720,Piso en venta en Norte,Madrid,Leganés,46,5,3,Ático,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/6657.jpg,132301,143867,11566
110721,Piso en venta en Loranca,Madrid,Alcorcón,50,5,1,Bajo,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4150.jpg,85000,97460,12460
110722,Piso en venta en Centro,Madrid,Getafe,73,5,3,4,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4674.jpg,149900,158440,8540
110723,Piso en venta en Sur,Madrid,Fuenlabrada,51,1,1,5,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4428.jpg,132200,136448,4248
110724,Piso en venta en Centro,Madrid,Parla,78,2,1,4,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5756.jpg,198729,226948,28219
110725,Piso en venta en Centro,Madrid,Leganés,156,1,2,4,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2147.jpg,380982,414147,33165
110726,Piso en venta en Centro,Madrid,Alcorcón,101,2,3,1,False,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/7411.jpg,232834,234742,1908
110727,Piso en venta en Loranca,Madrid,Pinto,71,4,3,6,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3523.jpg,153263,156233,2970
110728,Piso en venta en Loranca,Madrid,Parla,83,3,1,Ático,True,True,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/2358.jpg,220078,239253,19175
110729,Piso en venta en Loranca,Madrid,Leganés,163,2,1,6,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2061.jpg,368055,394740,26685
110730,Piso en venta en Centro,Madrid,Getafe,144,1,3,6,False,False,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/2747.jpg,295487,315346,19859
110731,Piso en venta en Sur,Madrid,Pinto,53,1,1,3,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/3027.jpg,106859,115629,8770
110732,Piso en venta en Norte,Madrid,Parla,46,1,3,5,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/2306.jpg,133294,140556,7262
110733,Piso en venta en La Fortuna,Madrid,Alcorcón,136,3,3,5,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7845.jpg,304081,342107,38026
110734,Piso en venta en Norte,Madrid,Leganés,103,2,1,3,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/6898.jpg,236969,270600,33631
110735,Piso en venta en Norte,Madrid,Móstoles,115,2,2,Bajo,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2585.jpg,266048,278616,12568
110736,Piso en venta en La Fortuna,Madrid,Alcorcón,114,2,3,6,True,True,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/4333.jpg,259473,285886,26413
110737,Piso en venta en Centro,Madrid,Alcorcón,69,2,1,Bajo,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1548.jpg,168058,177613,9555
110738,Piso en venta en Sur,Madrid,Pinto,114,5,1,5,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9311.jpg,281437,288053,6616
110739,Piso en venta en Sur,Madrid,Alcorcón,107,5,1,6,False,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/7725.jpg,213767,220489,6722
110740,Piso en venta en Norte,Madrid,Pinto,93,1,3,5,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/8049.jpg,191663,198622,6959
110741,Piso en venta en La Fortuna,Madrid,Alcorcón,167,5,3,3,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4840.jpg,395831,425072,29241
110742,Piso en venta en El Bercial,Madrid,Móstoles,168,2,3,Ático,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6977.jpg,336692,349929,13237
110743,Piso en venta en Centro,Madrid,Parla,84,2,1,4,False,True,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/4536.jpg,166224,179056,12832
110744,Piso en venta en Norte,Madrid,Parla,129,5,2,Bajo,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2195.jpg,256837,256841,4
110745,Piso en venta en Sur,Madrid,Parla,131,4,2,5,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1871.jpg,304267,318514,14247
110746,Piso en venta en Loranca,Madrid,Getafe,124,1,3,1,False,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2555.jpg,286086,302831,16745
110747,Piso en venta en Loranca,Madrid,Móstoles,48,3,3,Ático,False,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/8419.jpg,99126,108383,9257
110748,Piso en venta en La Fortuna,Madrid,Móstoles,78,1,3,6,False,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7973.jpg,144072,145098,1026
110749,Piso en venta en La Fortuna,Madrid,Leganés,49,1,2,Ático,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/1163.jpg,120315,136972,16657
110750,Piso en venta en Norte,Madrid,Fuenlabrada,147,1,2,1,False,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1432.jpg,349321,365596,16275
110751,Piso en venta en El Bercial,Madrid,Parla,78,5,3,3,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5268.jpg,179455,192777,13322
110752,Piso en venta en Sur,Madrid,Fuenlabrada,50,1,1,Bajo,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1811.jpg,128618,142026,13408
110753,Piso en venta en Norte,Madrid,Leganés,73,2,2,Bajo,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/1387.jpg,142945,150847,7902
110754,Piso en venta en El Bercial,Madrid,Móstoles,97,1,3,5,False,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4691.jpg,225621,246937,21316
110755,Piso en venta en La Fortuna,Madrid,Leganés,45,2,2,Ático,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3880.jpg,135312,145327,10015
110756,Piso en venta en Loranca,Madrid,Alcorcón,103,5,1,5,True,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/3842.jpg,242639,259903,17264
110757,Piso en venta en Centro,Madrid,Leganés,51,5,1,6,True,False,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/5102.jpg,106641,109579,2938
110758,Piso en venta en Loranca,Madrid,Leganés,122,1,2,4,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/8414.jpg,301860,319628,17768
110759,Piso en venta en Sur,Madrid,Pinto,95,2,3,Ático,False,True,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/3933.jpg,209483,215985,6502
110760,Piso en venta en Sur,Madrid,Alcorcón,71,2,2,Bajo,False,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9127.jpg,152950,171093,18143
110761,Piso en venta en Loranca,Madrid,Pinto,107,2,3,3,True,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/1309.jpg,247507,252432,4925
110762,Piso en venta en Loranca,Madrid,Fuenlabrada,105,2,2,Bajo,True,True,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/2632.jpg,217319,218705,1386
110763,Piso en venta en El Bercial,Madrid,Alcorcón,105,3,1,5,True,False,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/4591.jpg,230907,244531,13624
110764,Piso en venta en Norte,Madrid,Getafe,170,5,2,Bajo,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5916.jpg,368727,369592,865
110765,Piso en venta en La Fortuna,Madrid,Leganés,89,2,3,Ático,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/1260.jpg,238593,251396,12803
110766,Piso en venta en El Bercial,Madrid,Leganés,173,3,3,1,False,True,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/7150.jpg,374584,418436,43852
110767,Piso en venta en Centro,Madrid,Pinto,139,3,1,3,False,True,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/9535.jpg,294254,329533,35279
110768,Piso en venta en Loranca,Madrid,Fuenlabrada,135,5,3,2,False,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7562.jpg,298302,315279,16977
110769,Piso en venta en Centro,Madrid,Pinto,88,4,3,3,False,True,False,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/5617.jpg,173444,189582,16138
110770,Piso en venta en Centro,Madrid,Móstoles,106,1,1,3,False,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/9167.jpg,220527,241058,20531
110771,Piso en venta en El Bercial,Madrid,Alcorcón,105,5,3,5,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2008.jpg,259631,276518,16887
110772,Piso en venta en La Fortuna,Madrid,Móstoles,123,4,3,Ático,False,True,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/7828.jpg,240524,260014,19490
110773,Piso en venta en Sur,Madrid,Getafe,133,1,2,2,False,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/6674.jpg,277884,303884,26000
110774,Piso en venta en Norte,Madrid,Alcorcón,156,1,2,6,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7059.jpg,352657,375967,23310
110775,Piso en venta en Sur,Madrid,Getafe,155,1,2,5,False,True,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/2754.jpg,348493,397923,49430
110776,Piso en venta en La Fortuna,Madrid,Getafe,94,3,2,2,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6236.jpg,234038,264396,30358
110777,Piso en venta en Sur,Madrid,Getafe,85,2,2,1,False,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5639.jpg,202499,223825,21326
110778,Piso en venta en Loranca,Madrid,Parla,77,1,2,4,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/1719.jpg,160789,174414,13625
110779,Piso en venta en Loranca,Madrid,Alcorcón,56,2,2,3,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3017.jpg,148328,163711,15383
110780,Piso en venta en El Bercial,Madrid,Alcorcón,46,1,1,3,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4934.jpg,122805,138095,15290
110781,Piso en venta en Centro,Madrid,Parla,151,3,2,3,False,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/6653.jpg,323323,328969,5646
110782,Piso en venta en La Fortuna,Madrid,Fuenlabrada,78,1,3,3,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8520.jpg,175422,178339,2917
110783,Piso en venta en La Fortuna,Madrid,Parla,129,5,1,1,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7240.jpg,292572,309168,16596
110784,Piso en venta en Sur,Madrid,Leganés,129,4,2,3,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9991.jpg,274641,313515,38874
110785,Piso en venta en El Bercial,Madrid,Móstoles,94,1,2,2,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/1152.jpg,230816,235531,4715
110786,Piso en venta en Sur,Madrid,Móstoles,150,4,3,2,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/6893.jpg,326116,351198,25082
110787,Piso en venta en Sur,Madrid,Getafe,90,4,1,Bajo,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6127.jpg,195417,202030,6613
110788,Piso en venta en La Fortuna,Madrid,Alcorcón,162,3,3,1,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/2717.jpg,358667,366928,8261
110789,Piso en venta en Sur,Madrid,Alcorcón,49,4,3,Bajo,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/7183.jpg,155104,175492,20388
110790,Piso en venta en Centro,Madrid,Getafe,110,3,1,3,False,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/1791.jpg,249464,275413,25949
110791,Piso en venta en Sur,Madrid,Leganés,114,1,3,6,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5467.jpg,273140,299550,26410
110792,Piso en venta en Centro,Madrid,Móstoles,152,2,1,1,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2096.jpg,358340,389064,30724
110793,Piso en venta en La Fortuna,Madrid,Parla,46,3,3,6,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/9995.jpg,112022,124109,12087
110794,Piso en venta en El Bercial,Madrid,Fuenlabrada,73,4,1,1,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/5814.jpg,209986,233996,24010
110795,Piso en venta en Loranca,Madrid,Pinto,105,4,2,4,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7717.jpg,232179,245075,12896
110796,Piso en venta en Centro,Madrid,Leganés,144,1,1,Ático,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1530.jpg,346016,366417,20401
110797,Piso en venta en El Bercial,Madrid,Alcorcón,172,3,3,4,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8480.jpg,401513,413361,11848
110798,Piso en venta en El Bercial,Madrid,Pinto,141,1,3,Ático,False,True,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/6055.jpg,285313,322236,36923
110799,Piso en venta en Centro,Madrid,Getafe,141,3,2,6,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4000.jpg,333031,339759,6728
110800,Piso en venta en La Fortuna,Madrid,Móstoles,58,2,2,Bajo,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/2491.jpg,85000,91998,6998
110801,Piso en venta en Norte,Madrid,Pinto,87,5,2,Bajo,True,False,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/9737.jpg,192895,193757,862
110802,Piso en venta en El Bercial,Madrid,Getafe,114,1,1,2,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6076.jpg,265290,285532,20242
110803,Piso en venta en El Bercial,Madrid,Alcorcón,99,4,1,6,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/4602.jpg,209376,236348,26972
110804,Piso en venta en La Fortuna,Madrid,Getafe,75,1,1,2,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7755.jpg,193106,219960,26854
110805,Piso en venta en La Fortuna,Madrid,Parla,120,3,1,5,False,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/9164.jpg,226070,254672,28602
110806,Piso en venta en Sur,Madrid,Pinto,96,1,1,6,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/1989.jpg,225330,251143,25813
110807,Piso en venta en La Fortuna,Madrid,Pinto,172,2,3,5,True,True,False,Central,A reformar,https://img-portal-inmo.com/fotos/5136.jpg,393447,402802,9355
110808,Piso en venta en El Bercial,Madrid,Móstoles,51,3,3,6,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7837.jpg,133866,145860,11994
110809,Piso en venta en Centro,Madrid,Getafe,144,4,3,5,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/1837.jpg,343409,349697,6288
110810,Piso en venta en Norte,Madrid,Móstoles,177,4,1,2,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/3124.jpg,426655,431822,5167
110811,Piso en venta en Sur,Madrid,Pinto,105,3,2,1,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/8731.jpg,270865,271312,447
110812,Piso en venta en Centro,Madrid,Getafe,148,2,3,3,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6996.jpg,368752,381185,12433
110813,Piso en venta en Norte,Madrid,Getafe,51,1,3,Ático,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/6271.jpg,109895,122134,12239
110814,Piso en venta en Norte,Madrid,Móstoles,127,5,1,Bajo,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6678.jpg,263581,282567,18986
110815,Piso en venta en Norte,Madrid,Parla,139,4,1,2,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6254.jpg,323623,331665,8042
110816,Piso en venta en Loranca,Madrid,Getafe,71,2,1,6,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/1463.jpg,163268,169346,6078
110817,Piso en venta en Centro,Madrid,Parla,168,2,3,1,False,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/9461.jpg,377539,392637,15098
110818,Piso en venta en Sur,Madrid,Leganés,131,2,2,4,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6911.jpg,270194,303530,33336
110819,Piso en venta en Sur,Madrid,Fuenlabrada,114,1,1,3,False,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/9463.jpg,235233,245090,9857
110820,Piso en venta en Norte,Madrid,Leganés,158,2,1,4,True,True,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/4494.jpg,350934,362088,11154
110821,Piso en venta en Centro,Madrid,Fuenlabrada,120,2,2,5,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7138.jpg,269473,286619,17146
110822,Piso en venta en Loranca,Madrid,Leganés,158,3,2,6,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3110.jpg,362296,410347,48051
110823,Piso en venta en Norte,Madrid,Fuenlabrada,47,3,2,4,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/5942.jpg,127881,142205,14324
110824,Piso en venta en La Fortuna,Madrid,Getafe,143,2,1,6,False,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8090.jpg,333445,366912,33467
110825,Piso en venta en Sur,Madrid,Móstoles,168,2,1,3,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9519.jpg,394861,449309,54448
110826,Piso en venta en El Bercial,Madrid,Móstoles,89,3,3,1,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/3170.jpg,211039,236273,25234
110827,Piso en venta en Norte,Madrid,Alcorcón,170,1,3,6,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2463.jpg,393397,413252,19855
110828,Piso en venta en La Fortuna,Madrid,Fuenlabrada,112,3,3,4,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2841.jpg,269900,272129,2229
110829,Piso en venta en Sur,Madrid,Alcorcón,75,3,3,1,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/8746.jpg,175102,177633,2531
110830,Piso en venta en Loranca,Madrid,Parla,150,3,3,Ático,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8863.jpg,366765,387731,20966
110831,Piso en venta en Centro,Madrid,Parla,82,3,3,4,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/7291.jpg,168656,177651,8995
110832,Piso en venta en Sur,Madrid,Alcorcón,178,5,1,2,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1599.jpg,397328,447548,50220
110833,Piso en venta en Centro,Madrid,Fuenlabrada,52,4,3,6,True,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/9245.jpg,121569,139472,17903
110834,Piso en venta en Centro,Madrid,Móstoles,72,1,1,5,True,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/2653.jpg,206193,235812,29619
110835,Piso en venta en Loranca,Madrid,Fuenlabrada,59,1,1,3,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2175.jpg,137238,150771,13533
110836,Piso en venta en Loranca,Madrid,Parla,52,2,2,Bajo,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7401.jpg,107310,113819,6509
110837,Piso en venta en Norte,Madrid,Getafe,98,5,1,3,True,False,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/9626.jpg,249409,263269,13860
110838,Piso en venta en Norte,Madrid,Alcorcón,178,2,1,4,False,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4276.jpg,387893,389301,1408
110839,Piso en venta en Sur,Madrid,Alcorcón,73,1,1,4,False,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1773.jpg,181877,205592,23715
110840,Piso en venta en Loranca,Madrid,Parla,159,1,2,5,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6174.jpg,342725,389105,46380
110841,Piso en venta en La Fortuna,Madrid,Fuenlabrada,78,2,1,6,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/3850.jpg,179179,184668,5489
110842,Piso en venta en Sur,Madrid,Alcorcón,51,4,2,2,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6303.jpg,131257,138185,6928
110843,Piso en venta en El Bercial,Madrid,Móstoles,84,2,3,2,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2807.jpg,195734,213910,18176
110844,Piso en venta en Centro,Madrid,Alcorcón,118,4,1,3,True,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/6322.jpg,257260,268622,11362
110845,Piso en venta en Centro,Madrid,Fuenlabrada,106,4,3,Bajo,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/8681.jpg,217107,228624,11517
110846,Piso en venta en Norte,Madrid,Parla,130,3,1,5,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6125.jpg,325148,347622,22474
110847,Piso en venta en La Fortuna,Madrid,Móstoles,160,1,2,3,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/4092.jpg,366439,386412,19973
110848,Piso en venta en Loranca,Madrid,Móstoles,109,3,3,Bajo,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7016.jpg,256829,261013,4184
110849,Piso en venta en Loranca,Madrid,Alcorcón,85,1,1,1,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1279.jpg,238446,264476,26030
110850,Piso en venta en Norte,Madrid,Fuenlabrada,167,3,1,4,False,True,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/5222.jpg,377475,386514,9039
110851,Piso en venta en El Bercial,Madrid,Alcorcón,160,4,2,1,True,True,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/2169.jpg,376061,424407,48346
110852,Piso en venta en Sur,Madrid,Pinto,110,3,1,3,False,True,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/5073.jpg,267506,280527,13021
110853,Piso en venta en Sur,Madrid,Getafe,160,5,3,Bajo,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9803.jpg,361891,375770,13879
110854,Piso en venta en La Fortuna,Madrid,Parla,145,3,2,Bajo,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/6384.jpg,316177,349870,33693
110855,Piso en venta en Norte,Madrid,Pinto,94,3,3,Ático,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6183.jpg,237857,265417,27560
110856,Piso en venta en Norte,Madrid,Getafe,115,3,3,1,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7900.jpg,246954,258499,11545
