id_anuncio,titulo_anuncio,provincia,municipio,tamano_m2,habitaciones,banos,planta,tiene_ascensor,tiene_terraza,tiene_trastero,calefaccion,estado,url_foto,precio_actual,precio_anterior,bajada_precio,precio_m2,tiene_imagen,path_imagen
108786,Piso en venta en Centro,Madrid,Móstoles,174,2,3,5,True,True,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/2688.jpg,397648,454068,56420,2285.3333333333335,False,
108787,Piso en venta en El Bercial,Madrid,Alcorcón,56,5,3,4,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5864.jpg,136240,149753,13513,2432.8571428571427,False,
108788,Piso en venta en Norte,Madrid,Móstoles,91,3,1,4,False,True,False,Central,A reformar,https://img-portal-inmo.com/fotos/8288.jpg,222783,252133,29350,2448.164835164835,False,
108789,Piso en venta en El Bercial,Madrid,Leganés,70,3,2,6,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2494.jpg,165144,175865,10721,2359.2,False,
108790,Piso en venta en Centro,Madrid,Getafe,146,5,1,2,True,True,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/5882.jpg,326871,363054,36183,2238.8424657534247,False,
108791,Piso en venta en Sur,Madrid,Fuenlabrada,164,1,1,6,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8175.jpg,379262,419330,40068,2312.5731707317073,False,
108792,Piso en venta en Centro,Madrid,Leganés,114,3,1,Bajo,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7964.jpg,248513,280639,32126,2179.938596491228,False,
108793,Piso en venta en Centro,Madrid,Parla,46,3,2,1,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5576.jpg,117174,117943,769,2547.2608695652175,False,
108794,Piso en venta en Centro,Madrid,Parla,70,3,1,2,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/1367.jpg,185445,200400,14955,2649.214285714286,False,
108795,Piso en venta en La Fortuna,Madrid,Leganés,58,2,1,3,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4499.jpg,152145,169363,17218,2623.189655172414,False,
108796,Piso en venta en El Bercial,Madrid,Alcorcón,126,2,2,1,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9175.jpg,267725,307220,39495,2124.8015873015875,False,
108797,Piso en venta en El Bercial,Madrid,Móstoles,146,3,1,1,False,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/1457.jpg,334770,370272,35502,2292.945205479452,False,
108798,Piso en venta en Loranca,Madrid,Móstoles,76,4,1,5,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/7809.jpg,183409,199858,16449,2413.2763157894738,False,
108799,Piso en venta en El Bercial,Madrid,Alcorcón,106,3,1,Ático,False,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5352.jpg,229032,246716,17684,2160.6792452830186,False,
108800,Piso en venta en Loranca,Madrid,Fuenlabrada,159,1,2,Ático,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2123.jpg,358578,375639,17061,2255.2075471698113,False,
108801,Piso en venta en La Fortuna,Madrid,Getafe,74,4,1,2,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/8954.jpg,214535,218913,4378,2899.1216216216217,False,
108802,Piso en venta en Sur,Madrid,Pinto,75,1,2,5,True,False,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/3247.jpg,168965,192345,23380,2252.866666666667,False,
108803,Piso en venta en Loranca,Madrid,Pinto,81,5,2,Bajo,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/3076.jpg,203510,209149,5639,2512.4691358024693,False,
108804,Piso en venta en Centro,Madrid,Getafe,146,5,3,4,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5885.jpg,330924,366594,35670,2266.6027397260273,False,
108805,Piso en venta en Sur,Madrid,Parla,172,2,1,Bajo,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1105.jpg,398058,445185,47127,2314.2906976744184,False,
108806,Piso en venta en La Fortuna,Madrid,Fuenlabrada,130,2,1,2,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/4496.jpg,254644,287433,32789,1958.8,False,
108807,Piso en venta en El Bercial,Madrid,Alcorcón,103,2,3,4,True,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/1250.jpg,188185,197196,9011,1827.0388349514562,False,
108808,Piso en venta en Loranca,Madrid,Pinto,72,5,3,1,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/5957.jpg,194790,220669,25879,2705.4166666666665,False,
108809,Piso en venta en Centro,Madrid,Leganés,166,1,1,6,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/4490.jpg,390130,419772,29642,2350.1807228915663,False,
108810,Piso en venta en Norte,Madrid,Móstoles,105,4,1,6,True,True,False,Central,A reformar,https://img-portal-inmo.com/fotos/7743.jpg,254288,261014,6726,2421.790476190476,False,
108811,Piso en venta en Norte,Madrid,Leganés,60,2,3,3,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8198.jpg,137859,139989,2130,2297.65,False,
108812,Piso en venta en Sur,Madrid,Móstoles,113,5,1,5,False,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9115.jpg,286589,290543,3954,2536.1858407079644,False,
108813,Piso en venta en El Bercial,Madrid,Leganés,88,2,1,Bajo,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2569.jpg,164517,180586,16069,1869.5113636363637,False,
108814,Piso en venta en Norte,Madrid,Alcorcón,157,3,1,5,True,False,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/2763.jpg,359351,398301,38950,2288.859872611465,False,
108815,Piso en venta en Sur,Madrid,Alcorcón,63,4,3,5,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1394.jpg,165955,177412,11457,2634.2063492063494,False,
108816,Piso en venta en La Fortuna,Madrid,Fuenlabrada,128,1,3,6,False,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9839.jpg,268363,275578,7215,2096.5859375,False,
108817,Piso en venta en Sur,Madrid,Leganés,137,2,2,4,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7858.jpg,338050,386170,48120,2467.5182481751826,False,
108818,Piso en venta en Sur,Madrid,Leganés,144,3,2,Bajo,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2793.jpg,326594,347008,20414,2268.0138888888887,False,
108819,Piso en venta en Sur,Madrid,Fuenlabrada,83,3,1,4,True,False,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/3527.jpg,194125,196365,2240,2338.855421686747,False,
108820,Piso en venta en Centro,Madrid,Fuenlabrada,111,4,1,3,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/8276.jpg,250976,260105,9129,2261.045045045045,False,
108821,Piso en venta en Sur,Madrid,Alcorcón,117,5,2,5,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1503.jpg,253730,276697,22967,2168.6324786324785,False,
108822,Piso en venta en Loranca,Madrid,Alcorcón,94,5,2,2,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/5217.jpg,213197,228391,15194,2268.053191489362,False,
108823,Piso en venta en Sur,Madrid,Parla,97,2,2,6,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/6710.jpg,222563,239379,16816,2294.463917525773,False,
108824,Piso en venta en Centro,Madrid,Leganés,90,2,1,2,False,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8589.jpg,243514,253463,9949,2705.711111111111,False,
108825,Piso en venta en Centro,Madrid,Alcorcón,96,5,1,4,True,True,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/1773.jpg,203339,203392,53,2118.1145833333335,False,
108826,Piso en venta en La Fortuna,Madrid,Pinto,168,1,2,4,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/1399.jpg,360927,368580,7653,2148.375,False,
108827,Piso en venta en El Bercial,Madrid,Alcorcón,49,1,3,2,False,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/2392.jpg,99455,113464,14009,2029.6938775510205,False,
108828,Piso en venta en Norte,Madrid,Leganés,118,3,2,1,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/1784.jpg,248272,270174,21902,2104.0,False,
108829,Piso en venta en Norte,Madrid,Fuenlabrada,139,4,3,6,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4080.jpg,290967,298168,7201,2093.2877697841727,False,
108830,Piso en venta en Sur,Madrid,Leganés,119,1,3,1,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4290.jpg,292330,300540,8210,2456.5546218487393,False,
108831,Piso en venta en La Fortuna,Madrid,Pinto,160,2,1,6,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9271.jpg,371222,422247,51025,2320.1375,False,
108832,Piso en venta en Sur,Madrid,Getafe,174,1,3,1,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3701.jpg,395896,408655,12759,2275.264367816092,False,
108833,Piso en venta en Norte,Madrid,Leganés,112,4,3,6,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6704.jpg,255396,258699,3303,2280.3214285714284,False,
108834,Piso en venta en Centro,Madrid,Getafe,124,2,2,3,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9207.jpg,298819,340963,42144,2409.8306451612902,False,
108835,Piso en venta en El Bercial,Madrid,Leganés,149,4,2,Ático,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/4791.jpg,343454,355989,12535,2305.0604026845635,False,
108836,Piso en venta en La Fortuna,Madrid,Pinto,113,5,3,4,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7347.jpg,271180,306560,35380,2399.8230088495575,False,
108837,Piso en venta en Centro,Madrid,Getafe,178,4,2,Bajo,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/5318.jpg,391698,437594,45896,2200.550561797753,False,
108838,Piso en venta en El Bercial,Madrid,Getafe,60,4,2,Bajo,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3140.jpg,165087,173243,8156,2751.45,False,
108839,Piso en venta en La Fortuna,Madrid,Pinto,131,4,2,4,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7857.jpg,332027,380694,48667,2534.557251908397,False,
108840,Piso en venta en La Fortuna,Madrid,Leganés,168,2,2,2,True,True,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/1808.jpg,387511,441819,54308,2306.6130952380954,False,
108841,Piso en venta en Norte,Madrid,Parla,85,4,3,Ático,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7153.jpg,222545,232740,10195,2618.176470588235,False,
108842,Piso en venta en Centro,Madrid,Alcorcón,163,4,3,4,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/5786.jpg,336152,347361,11209,2062.282208588957,False,
108843,Piso en venta en La Fortuna,Madrid,Móstoles,63,3,3,1,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1738.jpg,168377,169669,1292,2672.6507936507937,False,
108844,Piso en venta en Loranca,Madrid,Alcorcón,120,2,3,1,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6430.jpg,273188,310910,37722,2276.5666666666666,False,
108845,Piso en venta en La Fortuna,Madrid,Getafe,153,4,3,Bajo,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7586.jpg,356466,403594,47128,2329.843137254902,False,
108846,Piso en venta en El Bercial,Madrid,Leganés,163,1,1,4,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6734.jpg,361190,398268,37078,2215.8895705521472,False,
108847,Piso en venta en Norte,Madrid,Leganés,157,4,2,Bajo,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/8058.jpg,325957,370725,44768,2076.1592356687897,False,
108848,Piso en venta en Sur,Madrid,Leganés,46,1,1,2,False,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8553.jpg,134131,139932,5801,2915.891304347826,False,
108849,Piso en venta en Norte,Madrid,Leganés,64,5,3,5,False,True,False,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/7302.jpg,123089,125029,1940,1923.265625,False,
108850,Piso en venta en Sur,Madrid,Parla,163,5,2,5,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/6078.jpg,352524,393799,41275,2162.723926380368,False,
108851,Piso en venta en Centro,Madrid,Móstoles,139,2,3,5,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5384.jpg,336224,385477,49253,2418.877697841727,False,
108852,Piso en venta en Centro,Madrid,Fuenlabrada,65,2,1,3,False,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2971.jpg,162497,168697,6200,2499.9538461538464,False,
108853,Piso en venta en La Fortuna,Madrid,Getafe,52,5,3,6,False,False,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/2406.jpg,97602,100847,3245,1876.9615384615386,False,
108854,Piso en venta en Loranca,Madrid,Móstoles,73,2,2,3,False,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4597.jpg,123810,141260,17450,1696.027397260274,False,
108855,Piso en venta en Centro,Madrid,Alcorcón,79,1,3,2,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/3543.jpg,189591,210054,20463,2399.8860759493673,False,
108856,Piso en venta en La Fortuna,Madrid,Fuenlabrada,82,1,3,1,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4502.jpg,257338,268258,10920,3138.268292682927,False,
108857,Piso en venta en Norte,Madrid,Fuenlabrada,134,3,2,1,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4436.jpg,319050,345883,26833,2380.9701492537315,False,
108858,Piso en venta en Centro,Madrid,Leganés,112,2,1,Ático,True,True,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/5872.jpg,250346,268280,17934,2235.2321428571427,False,
108859,Piso en venta en Norte,Madrid,Móstoles,175,2,1,1,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/6620.jpg,388163,430900,42737,2218.074285714286,False,
108860,Piso en venta en Norte,Madrid,Alcorcón,153,3,2,Bajo,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/3282.jpg,344230,366129,21899,2249.8692810457514,False,
108861,Piso en venta en Loranca,Madrid,Leganés,155,4,2,6,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/5648.jpg,343951,364925,20974,2219.0387096774193,False,
108862,Piso en venta en Centro,Madrid,Leganés,56,1,1,5,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7527.jpg,128489,144887,16398,2294.4464285714284,False,
108863,Piso en venta en Norte,Madrid,Pinto,76,4,2,Bajo,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7433.jpg,180413,199549,19136,2373.8552631578946,False,
108864,Piso en venta en Loranca,Madrid,Pinto,107,3,1,3,True,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4218.jpg,250423,277447,27024,2340.4018691588785,False,
108865,Piso en venta en Loranca,Madrid,Pinto,87,2,3,1,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4605.jpg,241655,251509,9854,2777.6436781609195,False,
108866,Piso en venta en Centro,Madrid,Parla,151,4,1,1,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4766.jpg,341906,365271,23365,2264.2781456953644,False,
108867,Piso en venta en Loranca,Madrid,Getafe,82,2,2,6,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4989.jpg,197118,214697,17579,2403.878048780488,False,
108868,Piso en venta en Centro,Madrid,Fuenlabrada,73,3,3,5,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1571.jpg,179585,186568,6983,2460.068493150685,False,
108869,Piso en venta en Centro,Madrid,Alcorcón,99,5,2,6,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6848.jpg,223785,257119,33334,2260.4545454545455,False,
108870,Piso en venta en Sur,Madrid,Fuenlabrada,96,2,1,Ático,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/8265.jpg,227349,242643,15294,2368.21875,False,
108871,Piso en venta en Norte,Madrid,Móstoles,159,4,3,2,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1543.jpg,371395,391958,20563,2335.817610062893,False,
108872,Piso en venta en El Bercial,Madrid,Getafe,63,4,1,3,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/5375.jpg,162370,183105,20735,2577.3015873015875,False,
108873,Piso en venta en Centro,Madrid,Leganés,79,3,3,5,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/4250.jpg,194986,202228,7242,2468.1772151898736,False,
108874,Piso en venta en Norte,Madrid,Getafe,92,4,2,Bajo,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9529.jpg,228065,255513,27448,2478.967391304348,False,
108875,Piso en venta en Loranca,Madrid,Leganés,154,1,1,3,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3216.jpg,370857,423310,52453,2408.1623376623374,False,
108876,Piso en venta en La Fortuna,Madrid,Pinto,75,2,3,5,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5733.jpg,185392,205425,20033,2471.8933333333334,False,
108877,Piso en venta en Centro,Madrid,Getafe,47,1,3,Ático,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2351.jpg,120484,129479,8995,2563.4893617021276,False,
108878,Piso en venta en Loranca,Madrid,Leganés,132,3,3,1,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8435.jpg,323878,329901,6023,2453.621212121212,False,
108879,Piso en venta en Loranca,Madrid,Fuenlabrada,96,1,1,1,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4210.jpg,206215,227885,21670,2148.0729166666665,False,
108880,Piso en venta en Loranca,Madrid,Pinto,115,1,2,Bajo,True,False,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/1509.jpg,231087,260025,28938,2009.4521739130435,False,
108881,Piso en venta en Loranca,Madrid,Pinto,95,2,2,6,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2148.jpg,219220,232856,13636,2307.5789473684213,False,
108882,Piso en venta en Loranca,Madrid,Pinto,100,2,3,Bajo,False,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4866.jpg,171556,191250,19694,1715.56,False,
108883,Piso en venta en Centro,Madrid,Fuenlabrada,143,5,2,3,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/7182.jpg,312380,337686,25306,2184.4755244755243,False,
108884,Piso en venta en El Bercial,Madrid,Fuenlabrada,65,1,1,4,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/1556.jpg,193880,216451,22571,2982.769230769231,False,
108885,Piso en venta en Sur,Madrid,Fuenlabrada,173,2,2,1,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/6520.jpg,405747,422069,16322,2345.35838150289,False,
108886,Piso en venta en Loranca,Madrid,Pinto,152,1,2,1,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2899.jpg,346355,346635,280,2278.6513157894738,False,
108887,Piso en venta en Loranca,Madrid,Getafe,97,1,1,4,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/7007.jpg,207889,238950,31061,2143.185567010309,False,
108888,Piso en venta en Sur,Madrid,Leganés,50,3,1,3,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6457.jpg,141672,145234,3562,2833.44,False,
108889,Piso en venta en Centro,Madrid,Fuenlabrada,126,3,2,2,False,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/2944.jpg,253009,286364,33355,2008.0079365079366,False,
108890,Piso en venta en Norte,Madrid,Getafe,123,1,2,2,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4877.jpg,297116,301072,3956,2415.5772357723577,False,
108891,Piso en venta en La Fortuna,Madrid,Leganés,91,3,2,1,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/9680.jpg,189807,208381,18574,2085.7912087912086,False,
108892,Piso en venta en La Fortuna,Madrid,Pinto,140,2,3,2,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9867.jpg,328087,330849,2762,2343.4785714285713,False,
108893,Piso en venta en Norte,Madrid,Getafe,150,1,1,6,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/2115.jpg,326882,359763,32881,2179.213333333333,False,
108894,Piso en venta en Centro,Madrid,Pinto,126,3,3,3,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/5066.jpg,319942,325043,5101,2539.222222222222,False,
108895,Piso en venta en La Fortuna,Madrid,Parla,75,2,3,2,True,True,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/6621.jpg,188691,205802,17111,2515.88,False,
108896,Piso en venta en Sur,Madrid,Fuenlabrada,102,1,3,Bajo,False,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/6300.jpg,180222,189998,9776,1766.8823529411766,False,
108897,Piso en venta en Norte,Madrid,Móstoles,67,1,3,3,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2632.jpg,146277,157804,11527,2183.2388059701493,False,
108898,Piso en venta en El Bercial,Madrid,Getafe,85,3,2,4,True,True,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/8125.jpg,211600,213187,1587,2489.4117647058824,False,
108899,Piso en venta en Centro,Madrid,Fuenlabrada,59,2,1,1,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7055.jpg,127595,134358,6763,2162.6271186440677,False,
108900,Piso en venta en Norte,Madrid,Alcorcón,131,1,2,3,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4717.jpg,301923,337256,35333,2304.7557251908397,False,
108901,Piso en venta en La Fortuna,Madrid,Leganés,47,1,1,2,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7655.jpg,134894,150583,15689,2870.0851063829787,False,
108902,Piso en venta en Centro,Madrid,Parla,45,5,3,3,False,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/5432.jpg,114373,125712,11339,2541.6222222222223,False,
108903,Piso en venta en Sur,Madrid,Fuenlabrada,119,1,1,5,True,True,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/8556.jpg,280408,320376,39968,2356.36974789916,False,
108904,Piso en venta en Centro,Madrid,Alcorcón,120,5,1,4,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4007.jpg,310621,341511,30890,2588.508333333333,False,
108905,Piso en venta en Centro,Madrid,Getafe,48,5,1,5,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/7619.jpg,113391,119262,5871,2362.3125,False,
108906,Piso en venta en Sur,Madrid,Getafe,69,2,1,3,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4792.jpg,181619,200008,18389,2632.159420289855,False,
108907,Piso en venta en Loranca,Madrid,Alcorcón,138,4,2,4,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3780.jpg,299707,315716,16009,2171.789855072464,False,
108908,Piso en venta en Sur,Madrid,Parla,140,5,3,4,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/1162.jpg,310344,338488,28144,2216.7428571428572,False,
108909,Piso en venta en Centro,Madrid,Alcorcón,152,2,2,3,True,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/4788.jpg,327033,359865,32832,2151.532894736842,False,
108910,Piso en venta en Sur,Madrid,Leganés,143,3,3,1,True,False,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/4554.jpg,319238,341052,21814,2232.4335664335663,False,
108911,Piso en venta en Loranca,Madrid,Getafe,139,5,2,6,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2816.jpg,312148,358197,46049,2245.6690647482014,False,
108912,Piso en venta en Norte,Madrid,Alcorcón,144,4,2,1,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/9349.jpg,345677,350796,5119,2400.534722222222,False,
108913,Piso en venta en Sur,Madrid,Móstoles,135,3,2,2,False,True,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/3696.jpg,270126,290663,20537,2000.9333333333334,False,
108914,Piso en venta en Sur,Madrid,Móstoles,88,5,1,5,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/3394.jpg,207931,235873,27942,2362.8522727272725,False,
108915,Piso en venta en Centro,Madrid,Alcorcón,172,5,1,3,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7597.jpg,387497,413050,25553,2252.889534883721,False,
108916,Piso en venta en Norte,Madrid,Leganés,67,4,1,5,False,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4677.jpg,130382,142371,11989,1946.0,False,
108917,Piso en venta en El Bercial,Madrid,Getafe,67,1,1,5,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7504.jpg,152905,162321,9416,2282.1641791044776,False,
108918,Piso en venta en El Bercial,Madrid,Móstoles,99,4,2,3,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8350.jpg,242459,277250,34791,2449.080808080808,False,
108919,Piso en venta en La Fortuna,Madrid,Alcorcón,121,2,2,Ático,False,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/3982.jpg,259681,297720,38039,2146.123966942149,False,
108920,Piso en venta en Sur,Madrid,Pinto,107,2,3,Bajo,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/7291.jpg,250062,257111,7049,2337.0280373831774,False,
108921,Piso en venta en Sur,Madrid,Alcorcón,147,4,1,1,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4847.jpg,322940,368164,45224,2196.8707482993195,False,
108922,Piso en venta en Norte,Madrid,Fuenlabrada,104,4,1,Ático,True,True,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/3614.jpg,250264,269536,19272,2406.3846153846152,False,
108923,Piso en venta en Loranca,Madrid,Alcorcón,124,4,1,Ático,False,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/4594.jpg,256558,278648,22090,2069.016129032258,False,
108924,Piso en venta en El Bercial,Madrid,Leganés,139,4,1,4,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/9131.jpg,343149,391719,48570,2468.6978417266187,False,
108925,Piso en venta en La Fortuna,Madrid,Móstoles,113,4,1,Ático,False,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2586.jpg,273065,303231,30166,2416.504424778761,False,
108926,Piso en venta en Norte,Madrid,Fuenlabrada,158,5,1,Bajo,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6820.jpg,337106,368954,31848,2133.5822784810125,False,
108927,Piso en venta en Sur,Madrid,Móstoles,148,3,2,3,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5239.jpg,348404,394301,45897,2354.0810810810813,False,
108928,Piso en venta en El Bercial,Madrid,Móstoles,152,2,1,Bajo,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/8055.jpg,333625,366560,32935,2194.9013157894738,False,
108929,Piso en venta en La Fortuna,Madrid,Leganés,133,2,1,1,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5586.jpg,292334,295679,3345,2198.0,False,
